id,year,genres
3285,2000,Adventure|Drama
3286,2000,Comedy
3287,2000,Animation|Children's
3288,1999,Drama
3289,1999,Drama
3290,1999,Comedy
3291,2000,Thriller
3292,1955,Film-Noir
3293,1997,Drama|Sci-Fi
3294,1976,Horror
3295,1993,Drama
3296,1967,Drama
3297,1930,Documentary
3298,2000,Drama
3299,2000,Comedy|Drama
3300,2000,Action|Sci-Fi
3301,2000,Comedy|Crime
3302,1999,Comedy
3303,1999,Documentary
3304,1978,Crime|Drama
3305,1944,Film-Noir|Horror
3306,1928,Comedy
3307,1931,Comedy|Drama|Romance
3308,1984,Comedy|Drama
3309,1920,Comedy
3310,1921,Action
3311,1955,Western
3312,1975,Drama
3313,1982,Comedy
3314,1952,Action|Drama
3315,1951,Musical
3316,2000,Action|Thriller
3317,2000,Comedy|Drama
3318,1998,Thriller
3319,1999,Drama
3320,1999,Comedy|Romance
3321,2000,Comedy
3322,2000,Comedy
3323,2000,Comedy|Crime
3324,2000,Comedy
3325,2000,Comedy|Drama
3326,2000,Comedy|Sci-Fi
3327,2000,Documentary
3328,1999,Crime|Drama
3329,1987,Drama
3330,1961,Drama
3331,1983,Drama
3332,1962,Adventure|Children's
3333,1968,Drama
3334,1948,Crime|Drama|Film-Noir|Thriller
3335,1954,Crime|Drama
3336,1961,Drama
3337,1967,Comedy|Drama
3338,1989,Documentary
3339,1977,War
3340,1956,Horror|Sci-Fi
3341,1950,Comedy
3342,1984,Drama|War
3343,1988,Comedy|Drama|Romance
3344,1963,Horror
3345,1967,Adventure|Children's
3346,1965,Horror
3347,1983,Drama
3348,1970,Crime|Thriller
3349,1947,Comedy
3350,1961,Drama
3351,1964,Horror
3352,1998,Drama
3353,2000,Comedy|Romance
3354,2000,Sci-Fi
3355,2000,Thriller
3356,2000,Documentary
3357,1999,Drama|Romance
3358,1991,Comedy|Romance
3359,1979,Drama
3360,1986,Drama
3361,1988,Comedy
3362,1975,Comedy|Crime|Drama
3363,1973,Comedy|Drama
3364,1950,Crime|Film-Noir
3365,1956,Western
3366,1969,Action|Adventure|War
3367,1968,War
3368,1958,Romance|Western
3369,1963,Crime
3370,1988,Drama|Thriller
3371,1976,Drama
3372,1969,Action|War
3373,1972,Western
3374,1992,Drama
3375,1950,Sci-Fi
3376,1949,Romance
3377,1943,Drama|War
3378,1996,Drama
3379,1959,Drama
3380,1947,Film-Noir
3381,1997,Comedy|Drama
3382,1936,Drama
3383,1937,Drama|Musical
3384,1974,Action
3385,1985,Comedy
3386,1991,Drama|Mystery
3387,1989,Comedy
3388,1987,Comedy
3389,1986,Action|Adventure
3390,1986,Adventure
3391,1987,Comedy
3392,1989,Comedy
3393,1987,Comedy|Fantasy
3394,1987,Comedy|Romance
3395,1987,Comedy
3396,1979,Children's|Comedy
3397,1981,Children's|Comedy
3398,1984,Children's|Comedy
3399,1985,Children's|Comedy
3400,1993,Animation|Children's
3401,1985,Adventure|Sci-Fi
3402,1985,Drama
3403,1980,Drama|Thriller
3404,1953,Action|Drama
3405,1958,Action|Drama
3406,1951,Action|Adventure|War
3407,1999,Comedy|Drama
3408,2000,Drama
3409,2000,Drama|Thriller
3410,1999,Comedy|Drama
3411,1998,Drama
3412,1988,Adventure
3413,1949,Crime|Drama
3414,1955,Romance
3415,1975,Drama
3416,1963,Drama
3417,1952,Adventure|Comedy|Sci-Fi
3418,1991,Action|Drama
3419,1970,Comedy|Crime
3420,1979,Drama|Thriller
3421,1978,Comedy
3422,1986,Comedy|Romance
3423,1988,Drama
3424,1989,Comedy|Drama
3425,1990,Drama
3426,1991,Drama|Romance
3427,1968,Crime
3428,1979,Drama
3429,1990,Animation|Comedy
3430,1974,Action|Drama
3431,1982,Action|Drama
3432,1985,Action|Drama
3433,1987,Action|Drama
3434,1994,Action|Drama
3435,1944,Crime|Film-Noir
3436,1991,Drama|Romance
3437,1991,Drama
3438,1990,Action|Children's|Fantasy
3439,1991,Action|Children's|Fantasy
3440,1993,Action|Children's|Fantasy
3441,1984,Action|War
3442,1986,Action
3443,1986,Action|Drama|Thriller
3444,1988,Action
3445,1978,Mystery|Thriller
3446,1995,Comedy
3447,1937,Drama
3448,1987,Comedy|Drama|War
3449,1988,Drama
3450,1993,Comedy
3451,1967,Comedy|Drama
3452,2000,Action|Romance
3453,2000,Drama|Romance
3454,2000,Comedy|Romance
3455,1999,Drama|Thriller
3456,1999,Drama
3457,1999,Drama
3458,1989,Drama|Romance
3459,1986,Drama|Horror
3460,1967,Comedy
3461,1963,Adventure|Drama|Thriller
3462,1936,Comedy
3463,1994,Comedy
3464,1993,Sci-Fi|Thriller
3465,1986,Drama
3466,1993,Comedy|Fantasy
3467,1963,Drama|Western
3468,1961,Drama
3469,1960,Drama
3470,1974,Adventure|Drama
3471,1977,Drama|Sci-Fi
3472,1960,Horror
3473,1976,Comedy
3474,1997,Sci-Fi|Thriller
3475,1951,Drama|Romance
3476,1990,Horror|Mystery|Thriller
3477,1995,Comedy|Drama
3478,1987,Drama
3479,1985,Adventure|Fantasy|Romance
3480,1986,Drama
3481,2000,Comedy
3482,2000,Drama
3483,2000,Animation|Children's
3484,2000,Thriller
3485,1975,Horror
3486,1954,Sci-Fi
3487,1967,Western
3488,1959,Horror|Sci-Fi
3489,1991,Adventure|Fantasy
3490,1972,Horror
3491,1986,Comedy
3492,1926,Adventure
3493,1973,Horror
3494,1969,Adventure|Western
3495,1992,Comedy|Drama
3496,1988,Drama
3497,1983,Comedy
3498,1978,Drama
3499,1990,Horror
3500,1992,Comedy|Drama
3501,1985,Comedy|Romance
3502,1993,Drama
3503,1972,Drama|Sci-Fi
3504,1976,Comedy|Drama
3505,1987,Thriller
3506,1979,Comedy|Drama
3507,1968,Comedy
3508,1976,Western
3509,1999,Drama
3510,2000,Drama|Thriller
3511,2000,Comedy
3512,2000,Drama|Romance
3513,2000,Drama|Thriller
3514,2000,Drama
3515,2000,Comedy
3516,1958,Comedy|Romance
3517,1926,Crime|Drama
3518,1997,Drama|Thriller
3519,1978,Action|War
3520,1965,Comedy
3521,1989,Comedy|Crime|Drama
3522,1971,Drama
3523,1988,Action|Thriller
3524,1981,Comedy|Romance
3525,1984,Comedy
3526,1989,Comedy|Drama
3527,1987,Action|Sci-Fi|Thriller
3528,1991,Drama|Romance
3529,1981,Crime|Thriller
3530,1993,Comedy
3531,1990,Comedy|Drama|Romance
3532,1931,Comedy
3533,1963,Drama
3534,2000,Comedy
3535,2000,Comedy|Horror|Thriller
3536,2000,Comedy|Romance
3537,2000,Comedy|Drama
3538,1999,Comedy
3539,2000,Documentary
3540,1999,Romance|Thriller
3541,1999,Action
3542,1969,Drama
3543,1982,Comedy|Drama
3544,1991,Comedy
3545,1972,Musical|War
3546,1962,Drama|Thriller
3547,1987,Drama
3548,1958,Comedy|Drama
3549,1955,Musical
3550,1983,Horror
3551,1976,Thriller
3552,1980,Comedy
3553,2000,Drama|Thriller
3554,2000,Drama|Romance
3555,2000,Action|Thriller
3556,1999,Comedy|Drama
3557,1992,Thriller
3558,1958,Drama
3559,1952,Drama
3560,1978,Drama
3561,1982,Drama
3562,2000,Comedy|Drama
3563,2000,Action|Horror
3564,2000,Children's|Comedy
3565,2000,Comedy|Drama
3566,2000,Comedy|Drama
3567,1999,Comedy
3568,1999,Drama
3569,1998,Comedy|Drama
3570,1999,Drama
3571,2000,Drama
3572,1993,Horror|Sci-Fi
3573,1995,Horror|Sci-Fi
3574,1996,Horror|Sci-Fi
3575,1997,Drama
3576,1987,Action|Horror|Sci-Fi
3577,1988,Drama
3578,2000,Action|Drama
3579,2000,Drama
3580,2000,Drama
3581,1999,Drama
3582,2000,Drama
3583,1960,Drama
3584,1983,Action|Drama|Romance|Thriller
3585,1956,Adventure|War
3586,1980,Drama
3587,1980,Horror
3588,1972,Crime|Drama
3589,1966,Horror
3590,1974,Comedy
3591,1983,Comedy|Drama
3592,1982,Animation|Sci-Fi
3593,2000,Action|Sci-Fi
3594,2000,Drama
3595,2000,Comedy
3596,2000,Comedy
3597,2000,Comedy
3598,2000,Drama
3599,1945,Comedy|Musical
3600,1961,Comedy|Musical
3601,1974,Comedy|Western
3602,1960,Musical
3603,1969,Comedy
3604,1962,Musical
3605,1958,Drama|Musical
3606,1949,Musical
3607,1973,Comedy|Drama|Western
3608,1985,Comedy
3609,1998,Documentary
3610,1964,Musical
3611,1943,Animation|Children's|Comedy
3612,1976,Adventure|Musical|Romance
3613,1988,Comedy
3614,1992,Comedy|Romance
3615,2000,Animation|Children's
3616,2000,Comedy|Romance
3617,2000,Comedy
3618,2000,Comedy
3619,1980,Comedy
3620,1997,Comedy|Drama
3621,1981,Drama|Horror
3622,1970,Comedy
3623,2000,Action|Thriller
3624,2000,Action
3625,1999,Documentary
3626,1999,Comedy
3627,1962,Horror|Thriller
3628,1942,Action|Drama|War
3629,1925,Comedy
3630,1974,Horror
3631,1998,Comedy
3632,1947,Comedy
3633,1969,Action
3634,1964,Thriller
3635,1977,Action
3636,1998,Drama
3637,1985,Drama
3638,1979,Action|Romance|Sci-Fi
3639,1974,Action
3640,1957,Comedy|Drama
3641,1923,Drama
3642,1942,Western
3643,1944,Action|Drama|War
3644,1940,Western
3645,1962,Drama
3646,2000,Comedy
3647,2000,Drama
3648,1957,Horror|Sci-Fi
3649,1980,Drama
3650,1986,Horror
3651,1972,Horror
3652,1980,Horror
3653,1966,Documentary
3654,1961,Action|Drama|War
3655,1973,Drama
3656,1947,Crime
3657,1951,Drama
3658,1967,Sci-Fi
3659,1957,Sci-Fi|Thriller
3660,1989,Horror|Sci-Fi|Thriller
3661,1990,Horror|Sci-Fi|Thriller
3662,1991,Horror|Sci-Fi|Thriller
3663,1993,Horror|Sci-Fi|Thriller
3664,1994,Horror|Sci-Fi|Thriller
3665,1998,Horror|Sci-Fi|Thriller
3666,1999,Horror|Sci-Fi|Thriller
3667,1988,Action|Comedy
3668,1968,Drama|Romance
3669,1992,Comedy
3670,1945,War
3671,1974,Comedy|Western
3672,1974,Adventure|Children's
3673,1987,Adventure|Children's
3674,1977,Adventure|Children's
3675,1954,Musical
3676,1977,Drama|Horror
3677,1992,Documentary
3678,1955,Drama
3679,1981,Documentary
3680,1988,Documentary
3681,1965,Western
3682,1973,Western
3683,1984,Drama|Film-Noir
3684,1989,Drama|Romance
3685,1985,Comedy|Drama|Romance
3686,1990,Thriller
3687,1988,Sci-Fi
3688,1981,Comedy
3689,1983,Comedy
3690,1985,Comedy
3691,1983,Comedy
3692,1986,Comedy|Horror
3693,1985,Comedy|Horror
3694,1989,Comedy|Horror
3695,1989,Comedy|Horror
3696,1986,Comedy|Horror|Sci-Fi
3697,1990,Action|Sci-Fi|Thriller
3698,1987,Action|Adventure|Sci-Fi
3699,1984,Adventure|Drama|Romance|Sci-Fi
3700,1984,Drama|Sci-Fi
3701,1988,Crime|Drama|Sci-Fi
3702,1979,Action|Sci-Fi
3703,1981,Action|Sci-Fi
3704,1985,Action|Sci-Fi
3705,1990,Action|Adventure|Romance|Thriller
3706,1987,Film-Noir|Mystery|Thriller
3707,1986,Drama
3708,1984,Horror|Thriller
3709,1992,Horror
3710,1988,Action|Comedy
3711,1992,Drama
3712,1991,Comedy
3713,1990,Drama
3714,1988,Drama
3715,1987,Comedy
3716,1987,Action|Crime
3717,2000,Action|Crime
3718,1999,Documentary
3719,2000,Comedy|Romance
3720,1999,Drama
3721,1999,Comedy
3722,1999,Comedy
3723,1990,Drama
3724,1978,Drama|War
3725,1981,Animation|Musical
3726,1976,Action|Thriller
3727,1987,Comedy|Horror
3728,1991,Thriller
3729,1971,Action|Crime
3730,1974,Drama|Mystery
3731,1981,Drama|Thriller
3732,1978,Horror
3733,1973,Drama
3734,1981,Drama
3735,1973,Crime|Drama
3736,1951,Drama
3737,1962,Drama|Western
3738,1974,Drama
3739,1932,Comedy|Romance
3740,1986,Action|Comedy
3741,1973,Crime|Drama
3742,1925,Drama|War
3743,2000,Comedy|Romance
3744,2000,Action|Crime
3745,2000,Adventure|Animation|Sci-Fi
3746,2000,Drama|War
3747,1999,Drama
3748,1999,Comedy|Romance
3749,1999,Drama
3750,2000,Drama
3751,2000,Animation|Children's|Comedy
3752,2000,Comedy
3753,2000,Action|Drama|War
3754,2000,Animation|Children's|Comedy
3755,2000,Action|Adventure|Thriller
3756,2000,Drama
3757,1972,Horror
3758,1989,Drama|Sci-Fi|Thriller
3759,1947,Animation|Children's|Musical
3760,1977,Comedy
3761,1993,Crime|Drama
3762,1957,Horror
3763,1986,Action|Crime|Thriller
3764,1992,Action|Crime|Thriller
3765,1990,Drama|Romance
3766,1984,Action|War
3767,1985,Action|War
3768,1988,Action|War
3769,1974,Action
3770,1984,Adventure|Crime|Sci-Fi|Thriller
3771,1974,Action|Adventure
3772,1969,Horror
3773,1990,Comedy
3774,1991,Comedy
3775,1946,Animation|Children's|Musical
3776,1948,Animation|Children's|Musical
3777,1987,Comedy|Horror
3778,1948,Comedy|Drama
3779,1953,Sci-Fi
3780,1950,Sci-Fi
3781,1973,Action|Crime
3782,1972,Action|Crime
3783,1998,Crime|Drama
3784,2000,Comedy
3785,2000,Comedy|Horror
3786,1999,Comedy
3787,1999,Comedy
3788,1966,Drama|Mystery
3789,1965,Drama
3790,2000,Drama
3791,1984,Drama
3792,1946,Western
3793,2000,Action|Sci-Fi
3794,2000,Comedy|Drama
3795,1999,Drama
3796,2000,Romance|Thriller
3797,2000,Thriller
3798,2000,Thriller
3799,2000,Animation|Children's
3800,1999,Drama|Romance
3801,1959,Drama|Mystery
3802,1992,Action|Sci-Fi
3803,1972,Drama
3804,1979,Comedy
3805,1981,Action|Adventure|Drama
3806,1969,Western
3807,1977,Action|Adventure
3808,1961,Drama|War
3809,1991,Comedy
3810,1992,Drama|Thriller
3811,1980,Drama|War
3812,1972,Comedy
3813,1978,Drama
3814,1975,Comedy
3816,1985,Drama
3817,1996,Comedy|Drama
3818,1941,Comedy|Musical
3819,1986,Comedy
3820,2000,Children's
3821,2000,Comedy
3822,1999,Drama|Romance
3823,1999,Drama
3824,2000,Drama|Romance
3825,2000,Drama
3826,2000,Horror|Sci-Fi|Thriller
3827,2000,Action|Sci-Fi
3828,1998,Comedy
3829,2000,Comedy|Romance
3830,2000,Comedy|Horror|Thriller
3831,2000,Comedy
3832,1963,Horror
3833,1962,Horror|Sci-Fi
3834,1980,Adventure|Drama|Romance
3835,1993,Thriller
3836,1970,Action|Comedy|War
3837,1988,Horror
3838,1994,Horror
3839,1998,Horror
3840,1988,Horror
3841,1990,Action|Comedy
3842,1980,Horror
3843,1983,Horror
3844,1989,Drama
3845,1956,Drama
3846,1983,Comedy
3847,1974,Horror
3848,1994,Drama|Thriller
3849,1946,Thriller
3850,1969,Crime|Thriller
3851,2000,Comedy
3852,2000,Comedy
3853,1998,Drama
3854,1999,Drama|Romance
3855,1999,Drama|Romance
3856,1999,Drama
3857,2000,Thriller
3858,2000,Comedy
3859,2000,Documentary
3860,1999,Crime
3861,2000,Comedy
3862,2000,Comedy
3863,2000,Sci-Fi|Thriller
3864,1999,Action|Adventure|Sci-Fi
3865,2000,Comedy|Documentary
3866,2000,Comedy
3867,1999,Drama
3868,1988,Comedy
3869,1991,Comedy
3870,1940,Drama
3871,1953,Drama|Western
3872,1959,Drama
3873,1965,Comedy|Western
3874,1996,Comedy|Romance
3875,1968,Horror
3876,1998,Drama
3877,1984,Action|Adventure|Fantasy
3878,1956,Sci-Fi
3879,2000,Action
3880,2000,Documentary
3881,2000,Documentary
3882,2000,Comedy
3883,2000,Comedy|Drama
3884,2000,Comedy
3885,2000,Comedy|Romance
3886,2000,Drama
3887,1998,Drama
3888,2000,Drama|Romance
3889,2000,Action|Adventure|Fantasy
3890,2000,Documentary
3891,2000,Crime|Drama
3892,2000,Horror
3893,2000,Comedy|Thriller
3894,1999,Drama
3895,2000,Crime|Thriller
3896,2000,Crime|Thriller
3897,2000,Comedy|Drama
3898,2000,Action|Comedy
3899,2000,Comedy
3900,2000,Comedy|Drama
3901,2000,Comedy|Drama
3902,1999,Drama
3903,2000,Drama
3904,2000,Drama
3905,2000,Comedy
3906,2000,Crime
3907,1999,Drama
3908,2000,Horror
3909,2000,Comedy|Romance
3910,2000,Drama|Musical
3911,2000,Comedy
3912,2000,Comedy|Drama
3913,1999,Documentary
3914,2000,Drama
3915,2000,Drama
3916,2000,Drama
3917,1987,Horror
3918,1988,Horror
3919,1992,Horror
3920,1993,Drama|Fantasy
3921,1963,Comedy
3922,1964,Comedy
3923,1959,Horror|Sci-Fi
3924,1964,Comedy
3925,1984,Comedy
3926,1961,Adventure|Sci-Fi
3927,1966,Adventure|Sci-Fi
3928,1948,Comedy|Horror
3929,1940,Comedy
3930,1954,Horror
3931,1959,Horror|Sci-Fi
3932,1933,Horror|Sci-Fi
3933,1959,Horror|Sci-Fi
3934,1957,Sci-Fi
3935,1973,Horror
3936,1943,Drama|Thriller
3937,1984,Sci-Fi|Thriller
3938,1982,Horror
3939,1987,Horror
3940,1990,Horror
3941,1986,Horror
3942,1990,Horror
3943,2000,Comedy
3944,2000,Comedy|Drama
3945,2000,Adventure|Animation|Children's
3946,2000,Action|Drama|Thriller
3947,1971,Thriller
3948,2000,Comedy
3949,2000,Drama
3950,2000,Drama
3951,2000,Drama
3952,2000,Drama|Thriller
